latitude,longitude
43.99415,6.76373
43.97367,6.7047
43.92092,6.58941
43.86644,6.63798
43.91834,6.83283
43.90581,6.7272
43.93774,6.54515
43.91025,6.28747
43.86586,6.38964
43.92167,6.17667
44.10111,5.62216
44.07736,5.55309
44.09503,5.70544
44.01319,5.69902
43.96841,5.66936
44.01634,5.62144
44.04736,5.64075
43.93501,5.6305
43.94018,6.03648
44.51444,6.74884
44.31992,6.68633
44.1336,6.33656
43.77389,6.09778
44.37856,6.25353
44.33728,6.16927
44.40117,6.09461
44.41516,6.17247
44.20774,6.44387
44.17322,5.57221
44.165,5.71666
44.38778,6.15194
44.46703,5.52141
44.4319,5.56999
44.86361,6.72416
44.50894,5.86913
44.54658,6.60939
44.82518,6.13205
44.73972,6.09499
44.71361,6.09825
44.63711,5.85011
44.56181,5.63167
44.46147,5.68139
44.26555,5.71804
44.315,5.62372
44.28716,5.67439
44.31075,5.70535
44.58378,6.00375
44.02462,6.8094
43.99446,6.87629
43.88442,6.86269
43.87416,6.77361
43.84271,6.84544
43.8661,6.80235
44.11556,7.28
44.2835,6.85972
43.75051,6.91643
43.80032,7.01765
43.89084,7.01861
44.08824,7.64753
44.86618,4.68944
44.82976,4.61679
44.81001,4.65306
44.67726,4.69024
44.61936,4.61702
44.65461,4.56809
44.62861,4.63361
44.47877,4.00236
44.5986,3.90973
45.1975,4.53361
45.02778,4.63584
45.08056,4.45361
44.96305,4.50084
45.01417,4.69112
45.01,4.78973
44.96388,4.66083
45.05278,4.56777
45.12,4.41917
44.80559,4.03205
44.73623,4.07216
44.75729,4.08652
44.70734,4.11597
44.79611,3.96947
44.82606,4.0974
44.78718,4.11935
44.51243,4.07652
44.55663,4.22014
44.58404,3.98614
44.70733,3.95038
44.54037,4.16525
44.621,4.24388
44.59581,4.09793
44.65122,4.02539
44.5044,4.0459
44.58646,4.15049
44.56077,4.12403
44.52833,4.00037
44.65766,3.89428
44.58316,4.26017
44.45915,4.51527
44.8075,4.34344
44.7318,4.30139
44.8666,4.4926
44.72497,4.44678
44.71533,4.3245
44.74527,4.34611
44.74021,4.41276
44.81917,4.5175
44.87087,4.39566
44.81125,4.41131
44.88584,4.37698
44.71006,4.36929
44.76943,4.468
44.94635,4.31091
44.93416,4.33084
44.87044,4.27069
44.82449,4.28739
44.78766,4.23917
44.89529,4.32228
44.85744,4.35019
44.98344,4.35233
44.73934,4.24286
44.91311,4.22831
44.69959,4.21649
44.7775,4.16083
44.35399,4.52863
44.41416,4.26611
44.50523,4.22984
49.92111,4.27472
49.58139,4.56917
49.49944,4.69083
49.78083,4.80389
49.72334,4.49306
49.70972,5.0961
49.58055,4.70388
49.81195,4.22277
49.73278,4.66666
49.45417,4.23167
49.55069,5.07982
49.54442,4.92836
49.63735,4.41197
49.38666,5.06656
49.39216,4.92684
49.36011,4.99767
49.42867,5.08346
49.31634,4.84062
49.25868,4.85756
49.29168,4.85478
49.30308,4.97377
49.60226,5.32382
50.00987,4.78933
49.62753,4.73209
49.60915,4.79305
49.67062,4.76348
49.51063,4.07464
49.70619,4.25336
49.65344,4.16849
49.68824,4.32098
49.60547,4.26237
49.58804,4.23582
49.59472,4.14083
49.60674,4.09102
49.5239,4.1093
49.65592,4.24398
49.75271,4.30981
49.66713,4.7838
49.42417,4.77754
49.46394,4.87846
42.87361,0.93722
42.89222,0.98473
42.9025,1.02473
42.78306,1.47389
42.77417,1.54333
42.71945,1.44695
43.1075,1.19583
43.08111,1.06944
43.06584,1.17084
43.02334,1.80666
42.96639,1.75361
43.05695,1.80555
42.72112,2.09861
42.94362,1.53778
42.94055,1.46084
42.8775,1.37055
42.79611,1.18528
42.95972,1.24667
42.89889,1.26834
42.87194,1.18861
42.895,1.3775
42.93639,1.91223
42.96889,1.62056
43.01611,1.74222
42.88194,1.75639
42.75584,1.86027
43.20667,1.4325
43.0251,1.9654
43.00921,1.93768
43.01223,1.67667
43.03111,1.68806
42.80333,1.26361
48.51809,4.50188
48.16976,3.78836
48.21656,3.87665
48.17042,3.84928
48.34461,3.65123
48.43166,3.56973
48.37805,3.62558
48.5304,4.37834
48.37222,4.72111
48.28333,4.79528
48.28195,4.83389
48.36667,4.65222
