latitude,longitude
43.72219,4.65024
43.67548,5.09261
45.74995,5.92639
43.96876,1.35777
47.70159,-2.08541
48.64734,-1.90234
48.34308,-1.22138
48.08399,-1.9094
48.02274,-1.19566
47.07487,5.45915
46.74826,5.92218
47.16203,5.75994
47.25373,-1.52083
47.39628,-1.06771
49.31016,3.65053
49.07762,3.96495
49.14952,4.09565
47.05418,3.73151
47.20961,3.08513
46.97613,3.13948
47.22213,5.96159
47.3346,3.34662
43.4238,-0.4713
43.36192,-1.71314
43.16689,-0.44131
43.36958,-1.63717
43.50668,-0.86515
47.49813,6.80645
42.69421,2.88989
42.54806,2.9311
48.26081,7.17282
45.40118,6.27494
45.46132,5.81146
44.93748,2.32582
48.47853,2.51532
48.47857,2.51529
48.9587,2.977
48.54866,2.75578
48.77978,3.05262
48.61834,2.55414
48.61832,2.55419
43.94325,2.16475
43.94343,2.16487
43.50427,2.01156
43.64046,2.19168
43.4532,2.02843
44.13579,1.50635
44.04369,1.44148
43.95458,1.20599
43.91218,1.38433
48.10527,5.14233
44.13588,1.50614
46.47485,-1.07412
46.65887,-1.81691
46.4282,-0.83563
46.7049,-1.4162
46.92318,-1.88663
48.71328,2.27738
48.10783,5.07789
48.71977,2.49999
48.64809,2.41819
49.98705,2.11386
44.26022,5.86394
43.96057,6.47917
49.17172,1.28544
49.22647,0.75447
49.09575,0.63922
49.10434,0.92967
49.97147,2.54485
47.89769,2.27993
47.97485,2.73883
48.04414,1.87414
47.64137,2.5809
49.75086,2.81715
47.86445,1.9356
43.58975,1.12689
43.76735,0.46961
48.70589,4.65974
48.72874,3.57369
46.42979,3.35836
46.08308,3.46105
50.1519,1.81982
46.24857,3.69649
46.18971,3.48825
48.23807,4.43995
48.28642,3.95658
45.64306,0.2101
45.53357,6.12394
45.66912,0.11812
45.63016,0.13505
45.59269,-0.31624
47.43732,5.11105
47.25638,5.05896
47.31632,5.07145
43.68225,1.85319
43.54901,1.25641
43.57853,1.41002
46.90086,1.87875
48.27963,3.21818
46.70937,1.87214
46.9093,1.64325
46.82028,1.73202
46.87908,1.45739
45.2534,4.23202
45.17301,4.2892
45.14753,3.5036
47.95532,3.45368
44.21169,0.64731
44.16142,0.61949
44.17174,0.69377
44.36388,0.45489
47.69517,-2.55471
47.77714,-3.27432
47.55618,-2.39572
47.76268,-2.73691
47.7877,-3.45318
46.72327,-0.23804
47.02644,-0.19586
44.85561,-0.11079
46.87371,-0.35879
46.66365,-0.61332
46.82493,0.6463
46.34625,0.79308
46.65967,0.05697
45.98402,1.15898
45.8692,1.11608
45.63934,0.9855
43.19666,1.60989
43.03916,2.24323
42.90638,2.99999
46.16113,5.59955
48.28282,7.12821
43.49366,0.36627
43.01138,1.11561
43.09628,1.87873
49.21588,-0.79759
49.03569,-0.64535
48.78422,-0.78526
48.84027,-0.98779
50.2808,3.92935
43.75202,4.2716
43.77856,4.29001
50.30553,3.97725
44.62446,-0.32996
44.20265,-0.26936
43.31345,3.342
43.56071,3.96186
50.3521,3.05691
43.28893,3.11421
48.80024,-1.52376
49.57561,-1.71302
49.55164,-1.75708
48.0218,0.02107
48.37464,0.08881
47.72268,6.87814
16.25516,-61.31477
16.25666,-61.31013
45.4405,2.53056
48.5071,-4.30372
47.96984,-3.95988
48.40219,-4.24803
49.89056,4.63066
47.90481,-3.99682
48.5582,-3.87031
47.87,-3.59516
44.11734,0.00077
44.53152,3.52577
49.03383,5.43531
48.9177,5.24016
49.13606,5.43471
50.73835,1.87366
50.10953,3.51604
50.73502,1.70835
50.29689,2.29008
50.5513,1.61793
50.46187,2.89478
48.52306,7.34722
48.63794,7.72771
45.86655,1.27666
48.57101,7.78694
48.83619,7.91868
48.6403,7.80801
48.83428,2.1123
48.77981,2.18953
48.81761,2.12223
45.82851,1.28269
48.9246,2.0532
48.9425,2.124
48.7639,2.1645
46.12279,1.06388
48.8864,2.2106
48.80795,2.25882
48.8754,2.2386
45.82164,1.24382
48.749,2.5088
48.72261,2.4437
48.81709,2.49814
45.80565,1.23703
48.8457,2.42681
47.21964,-2.10975
44.57262,4.62361
44.30601,4.61321
45.59861,4.26533
43.28486,5.43855
46.9935,2.169
47.08928,2.39121
46.13821,4.10841
44.74827,5.01198
44.54021,4.7306
44.93929,4.94321
44.85392,4.85231
45.13142,5.04594
47.53829,-0.48993
47.37975,-0.75353
47.41955,-0.41606
45.63225,4.24129
47.46962,-0.53347
47.16594,-0.75342
47.19669,-0.12506
48.05591,5.06607
48.64668,4.87068
48.28514,5.48723
47.77234,5.31172
46.1243,3.93317
47.66106,5.29262
47.99208,-0.85165
48.12239,-0.45898
48.14601,-0.29389
50.72103,2.74688
50.41986,3.40659
50.57415,2.86406
50.2904,3.3588
46.03179,3.07982
45.93792,3.34199
45.77717,4.97613
45.73316,4.8175
45.72325,4.8424
45.76514,4.90365
45.77706,5.94337
45.69678,5.79877
49.38538,1.25976
45.43425,4.43
43.92197,4.80944
44.11945,4.79765
48.17329,6.51265
48.07847,6.78879
48.20355,3.46817
48.18511,3.43991
47.843,3.955
48.07803,3.29971
47.842,3.551
47.51264,3.83955
45.76647,3.14862
44.60632,6.08086
45.8664,2.17039
44.52221,6.05059
48.52779,-2.52985
46.12779,1.95585
46.22195,1.91924
-20.88672,55.48889
46.22163,2.4689
44.5067,-1.04479
44.15049,-0.28801
-20.88539,55.39237
49.15779,6.94834
-21.30224,55.50166
47.54031,1.28148
47.61474,1.36279
47.9063,1.48771
47.6743,1.32866
46.62812,3.74108
46.69316,5.18964
46.47188,4.66997
46.53839,4.04349
-20.95753,55.65736
45.88268,3.57505
43.93515,4.94792
43.87456,5.05697
49.63277,0.81157
49.2345,2.9916
50.71309,2.63185
47.98146,2.75355
49.17676,2.22631
45.72921,-0.59066
48.20265,1.93712
48.14173,1.84875
48.20221,1.39587
43.87427,5.05967
49.6328,0.81176
47.98092,2.75456
45.95494,5.33182
45.72896,-0.58853
46.59771,5.45883
49.846,3.3012
45.36571,1.99313
45.48395,1.38985
44.84815,0.12568
45.49629,0.94784
44.83991,0.39583
49.45807,2.21341
49.26611,2.45613
49.5622,2.565
49.40296,3.0102
48.67568,-0.51992
48.93356,2.37925
48.9355,2.40266
47.87992,6.39495
47.01292,2.72294
47.01205,2.72746
47.28299,2.31196
47.28251,-2.31011
47.00263,-1.82915
47.00262,-1.83036
45.201,3.50326
45.20341,3.50128
43.59714,3.13561
43.59696,3.13474
48.74896,5.12127
45.54093,5.52716
47.5714,3.7817
48.96695,6.54933
48.96498,6.55004
45.1388,1.8813
44.95437,2.58573
44.0435,4.13538
43.96456,4.22473
47.57258,0.27859
47.61531,0.65914
45.82512,1.2882
49.03754,2.50757
14.66063,-60.93548
4.81139,-52.3538
44.95983,-0.60835
-21.0323,55.2521
-21.23623,55.31368
-21.30195,55.42569
48.88705,2.1003
49.1436,0.36219
42.48027,9.48094
43.78535,4.92579
48.78988,2.45083
48.81849,2.45689
50.01772,4.72573
48.49175,3.85744
48.20367,4.00415
48.1577,4.24452
48.24587,4.02421
48.09863,4.37898
48.24254,3.69969
48.55064,-3.11223
48.8963,5.4406
46.57141,-0.29703
46.9174,-0.19629
45.18901,6.68507
45.17163,6.68451
44.98321,-0.40966
44.79393,-0.86665
49.15918,2.85001
49.36073,1.7688
48.86913,2.15811
48.86913,2.15812
48.86913,2.15813
48.85599,2.15601
48.85599,2.15602
48.85599,2.15603
48.85599,2.15604
48.85599,2.15605
48.85599,2.15606
48.83959,2.14521
49.45185,2.09979
48.83959,2.14522
48.83959,2.14523
48.83959,2.14524
48.83959,2.14525
48.83959,2.14526
48.83101,2.14801
48.83101,2.14802
48.83101,2.14803
48.83101,2.14804
48.83101,2.14805
49.40326,2.66782
48.83101,2.14807
48.81291,2.15921
48.81291,2.15922
48.81291,2.15923
48.81291,2.15924
48.81291,2.15925
48.81291,2.15926
48.79863,2.16321
48.79863,2.16322
48.79863,2.16323
48.79863,2.16324
48.79863,2.16325
48.79863,2.16326
48.78416,2.15621
48.78416,2.15622
48.78416,2.15623
43.39407,1.42984
43.57446,1.44788
49.18944,-0.33271
49.19715,-0.32943
48.90645,2.29052
48.93971,2.38791
48.91851,2.4287
49.06422,1.03087
49.17697,1.27169
48.68224,0.80373
45.60167,3.21671
43.63352,0.58265
47.36909,0.74669
47.29134,0.80969
49.83832,3.28416
49.39702,3.17413
49.68502,3.70767
49.89131,4.11865
44.92671,6.60141
44.57728,6.15396
43.1424,3.05107
43.12743,3.06015
48.64469,1.28404
48.13255,1.33945
48.47484,1.18267
48.24599,1.21133
48.61624,-2.01525
48.49035,-1.73712
43.12562,5.89825
43.12813,5.97579
43.27574,6.07178
43.11342,6.12006
47.9409,1.88819
47.89776,1.89552
47.86329,1.97145
47.79492,2.43741
48.39577,2.17306
48.64528,2.50417
48.71969,2.37065
48.74922,2.21065
41.96023,9.39674
50.6219,3.0216
48.44619,-2.48069
48.87583,2.44136
44.6051,4.79397
46.16704,1.14424
46.7362,2.36248
49.47262,5.59726
49.55433,0.43557
47.36322,0.64905
47.56673,0.95682
47.56488,0.54927
48.83665,2.37842
48.74327,0.85397
43.54519,6.8259
48.86462,2.30487
43.7882,4.29933
43.7884,4.29921
48.89171,2.23885
45.31475,5.51358
46.1463,5.6332
49.75073,1.42664
47.73905,3.73158
48.80902,2.33953
43.9196,1.60429
43.90955,1.79921
48.861,7.46302
43.66752,4.62824
44.94417,4.89039
42.64977,1.83432
48.95793,-0.22623
43.58267,3.88749
43.65824,7.07415
45.73516,-0.75166
48.9669,1.74721
44.85179,0.02932
46.66415,0.27807
44.44755,4.6846
45.2875,4.73278
49.9093,3.34225
49.58333,0.73125
45.69846,1.36063
45.8917,1.2553
45.81461,1.25385
49.27948,4.04309
48.681,4.74788
48.6456,-3.00531
48.50839,-2.60988
46.82249,-1.9746
47.59928,7.38571
44.41325,2.09555
47.56518,6.92786
47.20469,2.3196
48.16753,-0.09736
47.85345,-0.02991
48.40735,0.18193
48.7281,2.603
46.82356,-1.77653
48.79432,2.86412
45.8018,-0.13494
45.93421,0.53397
45.05797,3.8332
45.28567,3.25591
46.90872,-0.99762
45.20982,3.81723
44.28001,3.78204
44.52241,3.4211
43.33898,0.13223
48.16999,-2.61971
46.47743,-1.6724
48.41605,-2.84404
47.54322,6.50886
47.79568,6.40216
47.5657,6.27704
46.76202,0.55254
46.61558,-1.3551
48.2674,4.61052
48.4827,3.4947
47.74824,1.04097
47.11228,-1.96884
47.43399,-1.82768
47.44073,-2.07799
48.89355,-1.50702
46.51872,-1.43204
49.2731,3.88627
43.69223,0.4702
43.93838,0.64958
